24.19,-30.26,-0.3255,0.1921,-0.2992,elbow_lock
24.13,-25.06,-0.3536,0.1596,-0.2664,elbow_lock
22.21,-15.71,-0.4279,0.2106,-0.0386,elbow_lock
19.42,-8.07,-0.4686,0.1492,-0.0471,elbow_lock
14.06,2.36,-0.5514,0.2491,-0.0333,elbow_lock
10.89,7.96,-0.543,0.0562,0.274,elbow_lock
8.57,15.66,-0.4493,0.0368,0.3364,elbow_lock
4.79,24.34,-0.3513,0.1989,0.4592,elbow_lock
2.25,31.39,-0.2217,0.28,0.539,elbow_lock
0.53,38.45,-0.0578,0.493,0.5947,elbow_lock
-0.48,37.96,0.1983,0.5578,0.5919,elbow_lock
-0.44,32.48,0.4103,0.4923,0.419,elbow_lock
-2.15,21.28,0.4464,0.3466,0.0988,elbow_lock
-3.67,12.36,0.4544,0.1972,-0.1413,elbow_lock
-6.15,2.61,0.3864,0.0474,-0.3099,elbow_lock
-7.54,-1.17,0.3273,-0.0241,-0.3434,elbow_lock
-8.24,-2.72,0.2401,-0.0021,-0.374,elbow_lock
-7.97,-2.44,0.2146,0.0034,-0.4408,elbow_lock
-7.24,-1.19,0.1838,-0.0117,-0.4709,elbow_lock
-5.1,2.21,0.1599,-0.0339,-0.4515,elbow_lock
-2.37,6.05,0.1757,-0.0073,-0.3975,elbow_lock
2.57,12.76,0.2553,0.0223,-0.2919,elbow_lock
7.21,19.58,0.409,0.126,-0.1403,elbow_lock
10.86,25.48,0.4663,0.1852,0.1481,elbow_lock
14.57,32.29,0.132,0.3497,0.4709,elbow_lock
17.39,34.18,0.062,0.5493,0.5576,elbow_lock
18.07,29.19,-0.1958,0.3637,0.5711,elbow_lock
18.46,21.29,-0.3634,0.366,0.5525,elbow_lock
18.71,10.76,-0.3483,0.301,0.4016,elbow_lock
17.27,-2.17,-0.3606,0.2285,0.2062,elbow_lock
16.06,-10.92,-0.3031,0.1422,0.1892,elbow_lock
14.75,-19.71,-0.2241,0.1711,0.1103,elbow_lock
13.27,-25.59,-0.2778,0.2669,0.0408,elbow_lock
11.83,-31.47,-0.257,0.2882,-0.0628,elbow_lock
8.48,-37.35,-0.2172,0.2665,-0.1777,elbow_lock
22.13,9.49,-0.3374,-0.2363,-0.2689,elbow_lock
18.57,15.45,-0.2522,-0.1046,-0.2453,elbow_lock
14.86,20.83,-0.2218,0.0632,-0.09,elbow_lock
10.7,29.4,-0.1611,0.2626,0.3591,elbow_lock
9.34,33.96,0.0659,0.4083,0.4925,elbow_lock
7.99,34.1,0.2163,0.3927,0.5509,elbow_lock
8.74,32.19,0.5224,0.3034,0.5203,elbow_lock
9.59,28.45,0.548,0.3305,0.3424,elbow_lock
11.1,18.81,0.6305,0.3029,0.122,elbow_lock
11.57,9.42,0.5476,0.2111,-0.0125,elbow_lock
12.66,-1.47,0.4851,0.1417,-0.0922,elbow_lock
13.41,-7.6,0.3589,0.209,-0.1047,elbow_lock
14.71,-12.38,0.2166,0.2837,-0.1116,elbow_lock
18.15,-16.56,0.0584,0.3422,-0.2341,elbow_lock
21.04,-18.84,-0.0333,0.4183,-0.3521,elbow_lock
23.53,-23.44,-0.1963,0.4548,-0.4097,elbow_lock
25.03,-26.19,-0.3366,0.3787,-0.464,elbow_lock
26.83,-27.35,-0.3916,0.3429,-0.4671,elbow_lock
28.84,-27.13,-0.4152,0.2644,-0.3293,elbow_lock
30.01,-23.2,-0.4652,0.1067,-0.2734,elbow_lock
30.36,-11.09,-0.4295,0.0205,-0.1862,elbow_lock
27.5,0.14,-0.4355,0.153,-0.0665,elbow_lock
22.25,9.16,-0.5311,0.2654,0.1118,elbow_lock
15.45,20.8,-0.6215,0.1651,0.3248,elbow_lock
11.15,28.12,-0.4578,0.3001,0.4703,elbow_lock
6.72,35.99,-0.2698,0.2122,0.5634,elbow_lock
5.59,43.69,-0.0117,0.4304,0.6264,elbow_lock
4.06,45.22,0.2169,0.5112,0.5902,elbow_lock
3.95,42.9,0.4318,0.4603,0.4537,elbow_lock
3.06,37.52,0.4261,0.4102,0.2036,elbow_lock
1.49,28.6,0.3872,0.1674,-0.0745,elbow_lock
0.19,23.35,0.3796,0.1186,-0.1735,elbow_lock
-1.46,16.8,0.347,0.0844,-0.2872,elbow_lock
-2.38,13.36,0.3074,0.0307,-0.3806,elbow_lock
-3.11,10.78,0.251,-0.0066,-0.455,elbow_lock
-3.41,8.74,0.1785,-0.1036,-0.499,elbow_lock
-2.87,8.71,0.1485,-0.1209,-0.4764,elbow_lock
-0.8,10.36,0.1592,-0.1275,-0.3888,elbow_lock
1.73,13.46,0.1924,-0.0516,-0.2479,elbow_lock
4.97,17.74,0.2669,-0.006,-0.1128,elbow_lock
9.25,24.23,0.2644,0.1521,0.2303,elbow_lock
12.05,25.74,0.2375,0.2166,0.4129,elbow_lock
14.66,24.96,0.1538,0.3114,0.5186,elbow_lock
14.7,19.35,-0.0278,0.3424,0.5266,elbow_lock
13.87,12.08,-0.2238,0.259,0.5185,elbow_lock
11.62,2.36,-0.3515,0.3163,0.3898,elbow_lock
9.17,-3.78,-0.4476,0.3112,0.2464,elbow_lock
6.89,-11.02,-0.3944,0.4699,0.0963,elbow_lock
3.92,-18.71,-0.371,0.363,-0.0981,elbow_lock
0.32,-24.73,-0.2833,0.1788,-0.2247,elbow_lock
-6.5,-29.49,-0.1787,0.2113,-0.2957,elbow_lock
-12.49,-31.46,-0.1029,0.3454,-0.3753,elbow_lock
-20.24,-34.76,-0.0535,0.2478,-0.3388,elbow_lock
-24.96,-35.42,-0.0671,0.164,-0.2772,elbow_lock
-28.56,-32.8,-0.0694,0.0993,-0.175,elbow_lock
-29.31,-27.32,0.0238,0.2349,-0.1946,elbow_lock
16.99,17.25,-0.218,0.0333,-0.424,elbow_lock
17.1,14.31,-0.2188,0.0246,-0.3916,elbow_lock
16.57,12.02,-0.2059,-0.0886,-0.3794,elbow_lock
14.68,12.9,-0.1902,-0.0883,-0.2627,elbow_lock
12.85,15.11,-0.1223,0.0135,-0.0589,elbow_lock
10.91,17.69,-0.028,0.07,0.2482,elbow_lock
9.09,22.89,0.2048,0.174,0.4615,elbow_lock
7.57,23.51,0.2964,0.2147,0.5123,elbow_lock
6.47,20.06,0.4017,0.2192,0.5115,elbow_lock
6.27,14.82,0.4213,0.2152,0.4178,elbow_lock
7.23,8.58,0.4782,0.1941,0.294,elbow_lock
9.82,0.46,0.522,0.2083,0.113,elbow_lock
12.49,-4.52,0.4614,0.2273,-0.0068,elbow_lock
16.6,-9.19,0.2739,0.3308,-0.2021,elbow_lock
19.61,-13.42,0.1126,0.4196,-0.3228,elbow_lock
22.6,-17.9,-0.0473,0.424,-0.4255,elbow_lock
26.01,-22.51,-0.203,0.3552,-0.5518,elbow_lock
27.07,-24.18,-0.3308,0.2995,-0.572,elbow_lock
27.09,-23.65,-0.4179,0.2851,-0.471,elbow_lock
26.26,-21.9,-0.4632,0.2704,-0.3695,elbow_lock
24.79,-20.03,-0.476,0.2389,-0.2826,elbow_lock
20.36,-16.23,-0.5628,0.0839,-0.1552,elbow_lock
17.01,-7.64,-0.5855,0.036,-0.1038,elbow_lock
11.83,7.5,-0.5122,0.2926,0.0997,elbow_lock
7.61,16.39,-0.4879,0.32,0.3505,elbow_lock
3.62,25.84,-0.3402,0.2503,0.5001,elbow_lock
1.44,30.62,-0.2159,0.2338,0.5497,elbow_lock
0.38,34.11,-0.0477,0.2983,0.578,elbow_lock
-0.64,32.92,0.2202,0.3874,0.5661,elbow_lock
-1.83,27.47,0.2916,0.261,0.4124,elbow_lock
-3.03,20.88,0.4185,0.2141,0.1303,elbow_lock
-4.2,16.34,0.4713,0.2533,-0.0985,elbow_lock
-6.2,9.87,0.4508,0.177,-0.3471,elbow_lock
-7.17,6.14,0.405,0.0742,-0.4725,elbow_lock
-7.52,3.28,0.3235,-0.005,-0.5341,elbow_lock
-6.64,2.02,0.195,-0.123,-0.5595,elbow_lock
-4.84,4.14,0.1332,-0.1467,-0.5399,elbow_lock
-0.9,9.86,0.1745,-0.0678,-0.4167,elbow_lock
3.02,14.97,0.2707,0.0894,-0.2283,elbow_lock
6.74,18.21,0.3217,0.1484,0.0008,elbow_lock
11.96,22.68,0.367,0.0692,0.3559,elbow_lock
15.02,26.06,0.2365,0.3509,0.4897,elbow_lock
16.25,21.62,-0.0768,0.3886,0.5314,elbow_lock
15.94,14.14,-0.2666,0.2551,0.5249,elbow_lock
14.94,6.1,-0.3397,0.1323,0.5128,elbow_lock
12.94,-1,-0.3964,0.1845,0.4366,elbow_lock
11.1,-6.12,-0.3681,0.3595,0.3398,elbow_lock
7,-15.75,-0.3494,0.3815,0.1375,elbow_lock
3.37,-22.39,-0.2831,0.3184,-0.0055,elbow_lock
-1.04,-28.36,-0.1903,0.3209,-0.1188,elbow_lock
-8.12,-35.77,-0.1199,0.288,-0.2147,elbow_lock
-13.2,-38.56,-0.0657,0.3662,-0.2261,elbow_lock
-18.87,-41.94,-0.0056,0.4208,-0.2935,elbow_lock
-22.11,-44.05,0.0424,0.4339,-0.25,elbow_lock
-24.46,-45.15,0.1052,0.2965,-0.2005,elbow_lock
-25.06,-43.01,0.152,0.2648,-0.2026,elbow_lock
13.16,15.68,-0.1326,-0.28,-0.1354,elbow_lock
12.76,11.49,-0.1116,-0.2196,-0.0925,elbow_lock
12.49,11.01,-0.1228,-0.0603,-0.1961,elbow_lock
12.44,10.45,-0.0838,0.1083,-0.2982,elbow_lock
12.41,8.78,-0.0401,0.0453,-0.4104,elbow_lock
12.73,7.28,0.067,-0.0776,-0.5239,elbow_lock
12.67,7.59,0.0839,-0.1044,-0.5001,elbow_lock
12.83,10.14,0.0733,-0.1459,-0.3721,elbow_lock
11.9,14.01,-0.0468,-0.0638,-0.362,elbow_lock
10.89,18.37,-0.0666,-0.0366,-0.2509,elbow_lock
8.46,25.76,-0.1432,0.1418,0.1804,elbow_lock
6.22,28.78,-0.169,0.297,0.4148,elbow_lock
3.91,30.77,-0.1566,0.242,0.5277,elbow_lock
4.08,33.4,0.0172,0.423,0.5662,elbow_lock
5.51,32.88,0.3016,0.6049,0.5677,elbow_lock
8.2,23.31,0.5861,0.5695,0.2566,elbow_lock
9.91,12.46,0.5918,0.4446,-0.0094,elbow_lock
12.67,-1.79,0.5032,0.1767,-0.3412,elbow_lock
14.54,-10.63,0.3936,0.0607,-0.4357,elbow_lock
16.75,-16.71,0.3167,-0.0069,-0.5039,elbow_lock
19.66,-19.93,0.1125,0.1168,-0.503,elbow_lock
22.26,-21.49,0.0291,0.2669,-0.5023,elbow_lock
25.84,-23.81,-0.0222,0.2395,-0.5471,elbow_lock
27.49,-23.39,-0.1256,0.3287,-0.5528,elbow_lock
28.64,-20.34,-0.2482,0.3199,-0.4963,elbow_lock
28.82,-15,-0.2719,0.2607,-0.3868,elbow_lock
27.35,-7.44,-0.3032,0.3128,-0.2224,elbow_lock
23.03,4.17,-0.5357,0.3878,-0.1775,elbow_lock
20.15,11.81,-0.5213,0.2717,-0.0025,elbow_lock
15.07,21.51,-0.5602,0.3029,0.2156,elbow_lock
12.12,28.06,-0.5643,0.2518,0.3218,elbow_lock
9.69,35.12,-0.432,0.3133,0.3936,elbow_lock
5.76,41.54,-0.2981,0.3312,0.5484,elbow_lock
2.73,47.68,0.1285,0.4962,0.617,elbow_lock
2.43,44.6,0.1968,0.3339,0.4331,elbow_lock
2.92,42.23,0.3182,0.2916,0.2005,elbow_lock
3.31,35.37,0.388,0.229,-0.0855,elbow_lock
3.18,29.14,0.395,0.071,-0.265,elbow_lock
2.24,23.24,0.2997,-0.0747,-0.3779,elbow_lock
1.21,19.72,0.1577,-0.1204,-0.4015,elbow_lock
2.14,20.29,0.1317,-0.0869,-0.4461,elbow_lock
3.76,21.78,0.1021,-0.126,-0.4531,elbow_lock
8.19,26.07,0.2515,-0.144,-0.3681,elbow_lock
11.56,31.58,0.3716,-0.0855,-0.2133,elbow_lock
13.68,41.93,0.3629,0.1592,0.1132,elbow_lock
14.8,48.14,0.2705,0.4351,0.426,elbow_lock
15.55,46.03,0.0507,0.572,0.5657,elbow_lock
17.35,37.99,-0.2115,0.3777,0.5944,elbow_lock
18.76,32,-0.2604,0.3661,0.5489,elbow_lock
17.97,23.38,-0.4238,0.4372,0.3233,elbow_lock
16.73,16.68,-0.489,0.4357,0.2194,elbow_lock
15.99,11.08,-0.4786,0.4545,0.0571,elbow_lock
14.67,2.18,-0.3825,0.4396,-0.1037,elbow_lock
13.14,-4.98,-0.3255,0.3151,-0.2081,elbow_lock
10.15,-12.86,-0.2243,0.2651,-0.3483,elbow_lock
6.72,-18.27,-0.1806,0.2088,-0.4003,elbow_lock
9.67,45.41,0.2741,0.2575,0.1995,elbow_lock
10.9,42.1,0.4212,0.44,0.1453,elbow_lock
12.53,32.95,0.4667,0.3997,-0.059,elbow_lock
14.08,23.83,0.4993,0.2876,-0.166,elbow_lock
16.13,11.65,0.3872,0.1685,-0.2212,elbow_lock
18.11,3.93,0.2578,0.1806,-0.2298,elbow_lock
21.65,-3.28,0.0523,0.2,-0.3059,elbow_lock
24.46,-7.67,-0.0782,0.1831,-0.3582,elbow_lock
26.94,-10.27,-0.1742,0.1908,-0.4135,elbow_lock
28.29,-12.68,-0.3429,0.2174,-0.4688,elbow_lock
28.08,-14.51,-0.4906,0.1454,-0.5209,elbow_lock
27.48,-15.23,-0.4469,0.0881,-0.4296,elbow_lock
25.89,-13.94,-0.4435,0.0806,-0.3185,elbow_lock
22.87,-9.11,-0.4326,0.1218,-0.2758,elbow_lock
19.05,-5.41,-0.4484,0.1181,-0.1407,elbow_lock
14.97,-0.01,-0.4434,0.0876,-0.0373,elbow_lock
9.36,8.33,-0.4179,0.1803,0.1807,elbow_lock
6.21,14.45,-0.4182,0.1007,0.3565,elbow_lock
4.8,24.38,-0.2088,0.1821,0.4296,elbow_lock
2.91,31.35,-0.1317,0.2559,0.522,elbow_lock
2.11,37.64,0.0032,0.4207,0.5838,elbow_lock
1.88,37.8,0.2408,0.4017,0.5949,elbow_lock
1.77,34.43,0.3602,0.3447,0.4559,elbow_lock
1.09,25.58,0.3633,0.2536,0.1435,elbow_lock
0.52,19.11,0.3228,0.102,-0.0897,elbow_lock
0.94,15.14,0.3462,0.0761,-0.3052,elbow_lock
1.27,8.44,0.3706,0.0979,-0.4502,elbow_lock
1.14,4.47,0.2995,0.0014,-0.5187,elbow_lock
1.71,2.49,0.2133,-0.1157,-0.5377,elbow_lock
2.95,3.26,0.1746,-0.1527,-0.5256,elbow_lock
5.07,6.59,0.2095,-0.1563,-0.4926,elbow_lock
9.28,14.11,0.3133,-0.0664,-0.2451,elbow_lock
12.97,20.52,0.3534,0.1187,-0.0555,elbow_lock
16.04,26.82,0.3038,0.2927,0.2902,elbow_lock
17.45,30.58,0.0883,0.554,0.4779,elbow_lock
18.45,24.08,-0.0197,0.4967,0.5227,elbow_lock
18.31,13.94,-0.2532,0.1835,0.5263,elbow_lock
18.66,7.61,-0.2521,0.2702,0.4505,elbow_lock
16.52,-1.82,-0.3697,0.1987,0.2763,elbow_lock
14.98,-6.57,-0.4334,0.1701,0.2652,elbow_lock
12.84,-12.69,-0.3612,0.2703,0.1374,elbow_lock
10.56,-16.65,-0.3226,0.2983,-0.0442,elbow_lock
7.41,-21.08,-0.2355,0.3696,-0.1474,elbow_lock
1.52,-28.42,-0.1892,0.3111,-0.2846,elbow_lock
-3.2,-33.23,-0.1304,0.3001,-0.3055,elbow_lock
-9.2,-39.3,-0.0751,0.2796,-0.3408,elbow_lock
-12.48,-42.17,0.0212,0.202,-0.3687,elbow_lock
-14.88,-41.62,0.0438,0.1845,-0.3455,elbow_lock
-16.83,-36.94,0.0718,0.2643,-0.3752,elbow_lock
-17.4,-31.24,0.1388,0.2823,-0.3844,elbow_lock
-16.38,-19.35,0.2658,0.2593,-0.3518,elbow_lock
-13.77,-10.16,0.3996,0.3314,-0.2113,elbow_lock
-8,-1.36,0.5203,0.2203,-0.0674,elbow_lock
-2.34,3.46,0.5515,0.0883,0.0354,elbow_lock
3.98,7.06,0.5979,0.0311,0.2058,elbow_lock
11.56,11.29,0.5477,-0.1486,0.3876,elbow_lock
17.39,28.2,-0.3374,-0.353,-0.3355,elbow_lock
16.34,32.49,-0.2673,-0.0731,-0.1645,elbow_lock
15.38,36.49,-0.2307,0.0525,-0.0529,elbow_lock
13.85,43.45,-0.1468,0.0236,0.0478,elbow_lock
13.54,51.67,0.0535,0.2305,0.1628,elbow_lock
14.21,56.07,0.4835,0.4438,0.2661,elbow_lock
14.55,49.24,0.6142,0.4818,0.2335,elbow_lock
15.16,39.58,0.597,0.2609,0.087,elbow_lock
15.88,27.87,0.5634,0.0491,0.0166,elbow_lock
17.4,21.17,0.6079,0.1596,-0.0085,elbow_lock
19.36,10.15,0.4436,0.2836,-0.1154,elbow_lock
21.02,2.5,0.2512,0.2855,-0.1919,elbow_lock
23.03,-3.73,0.0783,0.3186,-0.2732,elbow_lock
25.96,-9.31,-0.0698,0.3293,-0.3938,elbow_lock
28.02,-11.4,-0.1196,0.4525,-0.4616,elbow_lock
29.17,-15.32,-0.2008,0.4681,-0.4529,elbow_lock
28.88,-18.08,-0.2927,0.3722,-0.4055,elbow_lock
28.43,-18.57,-0.3687,0.2467,-0.3726,elbow_lock
27.54,-14.5,-0.4256,0.1712,-0.2871,elbow_lock
26.35,-7.28,-0.4869,0.1729,-0.2359,elbow_lock
22.78,3.9,-0.5419,0.2186,-0.0754,elbow_lock
17.88,11.68,-0.5931,0.3297,-0.0379,elbow_lock
13.22,15.96,-0.6166,0.3202,0.138,elbow_lock
8.99,21.3,-0.4669,-0.0864,0.3423,elbow_lock
5.43,28.46,-0.3281,0.0585,0.4707,elbow_lock
1.68,35.85,-0.2536,0.3294,0.5681,elbow_lock
1.67,39.29,0.024,0.4382,0.6008,elbow_lock
1.94,38.75,0.3264,0.4147,0.5324,elbow_lock
0.98,33.35,0.2852,0.3004,0.2247,elbow_lock
1.23,28.26,0.3787,0.2498,0.0194,elbow_lock
0.74,20.5,0.2824,0.1658,-0.2683,elbow_lock
0.98,15.68,0.2655,0.0228,-0.4335,elbow_lock
1.72,13.03,0.2692,-0.0697,-0.5225,elbow_lock
2.53,13.37,0.2397,-0.1156,-0.4801,elbow_lock
4.12,16.46,0.2112,-0.1406,-0.4019,elbow_lock
7.51,23.02,0.2692,-0.0305,-0.3449,elbow_lock
10.3,27.44,0.3275,0.0147,-0.1852,elbow_lock
14.62,33.18,0.3552,0.1043,0.1409,elbow_lock
18.64,37.11,0.3726,0.2844,0.376,elbow_lock
20.8,37.98,0.1903,0.4168,0.5338,elbow_lock
21.59,33.84,-0.1528,0.5247,0.5852,elbow_lock
21.34,25.93,-0.2728,0.4692,0.5247,elbow_lock
20.32,12.99,-0.363,0.2134,0.2817,elbow_lock
19.2,5.17,-0.3239,0.2224,0.1993,elbow_lock
17.17,-2.83,-0.288,0.2637,0.1763,elbow_lock
14.31,-12.26,-0.3025,0.2626,0.0685,elbow_lock
12.36,-18.64,-0.2755,0.3322,-0.023,elbow_lock
8.38,-29.62,-0.262,0.289,-0.1471,elbow_lock
4.76,-36.33,-0.2249,0.2393,-0.2111,elbow_lock
0.67,-42,-0.1744,0.1996,-0.2078,elbow_lock
-4.68,-46.02,-0.1082,0.1791,-0.1763,elbow_lock
-8.06,-46.03,-0.0363,0.2674,-0.17,elbow_lock
-11.69,-43.89,0.0111,0.3484,-0.1959,elbow_lock
-13.43,-41.38,0.0858,0.3664,-0.2207,elbow_lock
-15.22,-37.33,0.1169,0.3055,-0.236,elbow_lock
-15.29,-33.5,0.1879,0.262,-0.2258,elbow_lock
12.38,30.27,-0.2108,-0.2161,-0.1292,elbow_lock
9.95,32.48,-0.15,0.0053,-0.0411,elbow_lock
8.19,33.33,-0.1023,0.1737,0.2797,elbow_lock
9.16,36.21,0.2877,0.2628,0.3576,elbow_lock
9.9,32.36,0.5299,0.3818,0.4415,elbow_lock
8.79,10.16,0.5805,0.2094,0.2662,elbow_lock
8.74,2.94,0.544,0.1867,0.143,elbow_lock
8.94,-4.69,0.4544,0.3533,-0.0621,elbow_lock
9.08,-11.45,0.3137,0.4307,-0.1606,elbow_lock
10.75,-17.25,0.0599,0.4863,-0.2904,elbow_lock
13.23,-19.93,-0.0593,0.5491,-0.4194,elbow_lock
14.98,-23.94,-0.1793,0.5567,-0.5001,elbow_lock
15.55,-28.87,-0.3511,0.5045,-0.5341,elbow_lock
15.53,-32.13,-0.3889,0.3577,-0.5247,elbow_lock
15.31,-31.26,-0.3211,0.0632,-0.3576,elbow_lock
14.49,-20.72,-0.3157,0.1726,-0.3313,elbow_lock
11.13,-12.2,-0.3818,0.3029,-0.1892,elbow_lock
6.12,-4.62,-0.537,0.393,-0.0375,elbow_lock
0.47,2.4,-0.6623,0.1108,0.2977,elbow_lock
-2.7,9.4,-0.6807,0.2135,0.4268,elbow_lock
-3.7,16.27,-0.4274,0.0765,0.4975,elbow_lock
-3.12,22.01,-0.1037,0.1115,0.5278,elbow_lock
-2.9,23.71,0.2059,0.2184,0.539,elbow_lock
-3.04,19.42,0.4785,0.2482,0.4868,elbow_lock
-4.96,12.56,0.3327,0.1243,0.2247,elbow_lock
-6.51,6.8,0.3137,0.0851,-0.0855,elbow_lock
-7.46,5,0.3021,0.118,-0.1656,elbow_lock
-7.78,4.14,0.3172,0.153,-0.2797,elbow_lock
-7.56,2.78,0.3565,0.1429,-0.4375,elbow_lock
-7.22,1.95,0.3081,0.0545,-0.5188,elbow_lock
-5.69,3.23,0.2366,-0.0572,-0.5517,elbow_lock
-3.66,6.25,0.2026,-0.0789,-0.4921,elbow_lock
-0.17,11.09,0.2439,-0.0809,-0.3656,elbow_lock
6.82,20.56,0.424,0.0937,-0.1429,elbow_lock
11.41,25.83,0.494,0.3023,0.1984,elbow_lock
15.68,29.27,0.3178,0.1455,0.475,elbow_lock
18.58,32.12,0.0429,0.4332,0.5568,elbow_lock
20.71,22.55,-0.2185,0.5496,0.5559,elbow_lock
19.17,10.56,-0.4553,0.3206,0.4277,elbow_lock
17.34,-1.19,-0.4483,0.2825,0.4169,elbow_lock
13.08,-14.23,-0.403,0.3538,0.2811,elbow_lock
10.3,-19.94,-0.4208,0.4498,0.044,elbow_lock
5.66,-29.93,-0.301,0.5748,-0.0839,elbow_lock
1.28,-37.26,-0.3107,0.3967,-0.2337,elbow_lock
-2.21,-40.52,-0.1911,0.3671,-0.2708,elbow_lock
-6.84,-43.7,-0.0452,0.4359,-0.3149,elbow_lock
-9.88,-45.33,0.0369,0.4436,-0.3613,elbow_lock
-13.02,-47.03,0.1327,0.3821,-0.3728,elbow_lock
-15.55,-47.64,0.0889,0.3026,-0.3164,elbow_lock
-16.5,-44.01,0.1477,0.2017,-0.1484,elbow_lock
-14.91,-37.05,0.1851,0.1379,-0.1702,elbow_lock
-11.66,-28.1,0.2485,0.2624,-0.3138,elbow_lock
